t	rho11	Re(rho12)	Im(rho12)	Re(rho21)	Im(rho21)	rho22	
1.9640000000e+03	3.8409122310e-01	-8.9948184531e-02	9.3111387963e-05	-8.9948184531e-02	-9.3111387963e-05	6.1590877690e-01	
1.9650000000e+03	3.8408977932e-01	-8.9949089539e-02	9.1875657578e-05	-8.9949089539e-02	-9.1875657578e-05	6.1591022068e-01	
1.9660000000e+03	3.8408834753e-01	-8.9950007583e-02	9.2078247636e-05	-8.9950007583e-02	-9.2078247636e-05	6.1591165247e-01	
1.9670000000e+03	3.8408692634e-01	-8.9950951547e-02	9.3149465940e-05	-8.9950951547e-02	-9.3149465940e-05	6.1591307366e-01	
1.9680000000e+03	3.8408550479e-01	-8.9951911289e-02	9.3333853469e-05	-8.9951911289e-02	-9.3333853469e-05	6.1591449521e-01	
1.9690000000e+03	3.8408408471e-01	-8.9952835350e-02	9.2804311760e-05	-8.9952835350e-02	-9.2804311760e-05	6.1591591529e-01	
1.9700000000e+03	3.8408266954e-01	-8.9953743095e-02	9.2253714089e-05	-8.9953743095e-02	-9.2253714089e-05	6.1591733046e-01	
1.9710000000e+03	3.8408125807e-01	-8.9954637013e-02	9.1682744437e-05	-8.9954637013e-02	-9.1682744437e-05	6.1591874193e-01	
1.9720000000e+03	3.8407985232e-01	-8.9955505708e-02	9.1068632443e-05	-8.9955505708e-02	-9.1068632443e-05	6.1592014768e-01	
1.9730000000e+03	3.8407845175e-01	-8.9956356390e-02	9.0454043814e-05	-8.9956356390e-02	-9.0454043814e-05	6.1592154825e-01	
1.9740000000e+03	3.8407705439e-01	-8.9957164077e-02	8.9722667127e-05	-8.9957164077e-02	-8.9722667127e-05	6.1592294561e-01	
1.9750000000e+03	3.8407566047e-01	-8.9957857897e-02	8.8618454906e-05	-8.9957857897e-02	-8.8618454906e-05	6.1592433953e-01	
1.9760000000e+03	3.8407428063e-01	-8.9958964784e-02	8.9108285291e-05	-8.9958964784e-02	-8.9108285291e-05	6.1592571937e-01	
1.9770000000e+03	3.8407290700e-01	-8.9960137022e-02	8.9792869544e-05	-8.9960137022e-02	-8.9792869544e-05	6.1592709300e-01	
1.9780000000e+03	3.8407153397e-01	-8.9961137139e-02	8.9800072059e-05	-8.9961137139e-02	-8.9800072059e-05	6.1592846603e-01	
1.9790000000e+03	3.8407016215e-01	-8.9961931913e-02	8.9143837116e-05	-8.9961931913e-02	-8.9143837116e-05	6.1592983785e-01	
1.9800000000e+03	3.8406879810e-01	-8.9962886405e-02	8.8966795542e-05	-8.9962886405e-02	-8.8966795542e-05	6.1593120190e-01	
1.9810000000e+03	3.8406743734e-01	-8.9963731008e-02	8.8542056184e-05	-8.9963731008e-02	-8.8542056184e-05	6.1593256266e-01	
1.9820000000e+03	3.8406607697e-01	-8.9964315567e-02	8.7460852776e-05	-8.9964315567e-02	-8.7460852776e-05	6.1593392303e-01	
1.9830000000e+03	3.8406473079e-01	-8.9965535061e-02	8.7919931162e-05	-8.9965535061e-02	-8.7919931162e-05	6.1593526921e-01	
1.9840000000e+03	3.8406338886e-01	-8.9966692911e-02	8.8218728205e-05	-8.9966692911e-02	-8.8218728205e-05	6.1593661114e-01	
1.9850000000e+03	3.8406204729e-01	-8.9967534761e-02	8.7812855024e-05	-8.9967534761e-02	-8.7812855024e-05	6.1593795271e-01	
1.9860000000e+03	3.8406070641e-01	-8.9968035274e-02	8.6714694831e-05	-8.9968035274e-02	-8.6714694831e-05	6.1593929359e-01	
1.9870000000e+03	3.8405937434e-01	-8.9968906289e-02	8.6377807656e-05	-8.9968906289e-02	-8.6377807656e-05	6.1594062566e-01	
1.9880000000e+03	3.8405804860e-01	-8.9969888552e-02	8.6298732089e-05	-8.9969888552e-02	-8.6298732089e-05	6.1594195140e-01	
1.9890000000e+03	3.8405672401e-01	-8.9970547046e-02	8.5624266601e-05	-8.9970547046e-02	-8.5624266601e-05	6.1594327599e-01	
1.9900000000e+03	3.8405540783e-01	-8.9971513233e-02	8.5496050652e-05	-8.9971513233e-02	-8.5496050652e-05	6.1594459217e-01	
1.9910000000e+03	3.8405409452e-01	-8.9972302524e-02	8.5104499601e-05	-8.9972302524e-02	-8.5104499601e-05	6.1594590548e-01	
1.9920000000e+03	3.8405278182e-01	-8.9972750075e-02	8.4171599209e-05	-8.9972750075e-02	-8.4171599209e-05	6.1594721818e-01	
1.9930000000e+03	3.8405148559e-01	-8.9974442467e-02	8.5132261161e-05	-8.9974442467e-02	-8.5132261161e-05	6.1594851441e-01	
1.9940000000e+03	3.8405019040e-01	-8.9975709037e-02	8.5420667263e-05	-8.9975709037e-02	-8.5420667263e-05	6.1594980960e-01	
1.9950000000e+03	3.8404889645e-01	-8.9976550206e-02	8.5089911840e-05	-8.9976550206e-02	-8.5089911840e-05	6.1595110355e-01	
1.9960000000e+03	3.8404760355e-01	-8.9977207687e-02	8.4501802106e-05	-8.9977207687e-02	-8.4501802106e-05	6.1595239645e-01	
1.9970000000e+03	3.8404632047e-01	-8.9978289906e-02	8.4492875728e-05	-8.9978289906e-02	-8.4492875728e-05	6.1595367953e-01	
1.9980000000e+03	3.8404503938e-01	-8.9978968864e-02	8.3984379428e-05	-8.9978968864e-02	-8.3984379428e-05	6.1595496062e-01	
1.9990000000e+03	3.8404375955e-01	-8.9979521816e-02	8.3318905162e-05	-8.9979521816e-02	-8.3318905162e-05	6.1595624045e-01	
2.0000000000e+03	3.8404249020e-01	-8.9980648540e-02	8.3358376363e-05	-8.9980648540e-02	-8.3358376363e-05	6.1595750980e-01	
2.0010000000e+03	3.8404122245e-01	-8.9981262972e-02	8.2825014016e-05	-8.9981262972e-02	-8.2825014016e-05	6.1595877755e-01	
2.0020000000e+03	3.8403995732e-01	-8.9981910240e-02	8.2320352055e-05	-8.9981910240e-02	-8.2320352055e-05	6.1596004268e-01	
2.0030000000e+03	3.8403870349e-01	-8.9983472085e-02	8.2798590626e-05	-8.9983472085e-02	-8.2798590626e-05	6.1596129651e-01	
2.0040000000e+03	3.8403745063e-01	-8.9984406622e-02	8.2600655274e-05	-8.9984406622e-02	-8.2600655274e-05	6.1596254937e-01	
2.0050000000e+03	3.8403619833e-01	-8.9984479716e-02	8.1598407113e-05	-8.9984479716e-02	-8.1598407113e-05	6.1596380167e-01	
2.0060000000e+03	3.8403494624e-01	-8.9984237147e-02	8.0301430852e-05	-8.9984237147e-02	-8.0301430852e-05	6.1596505376e-01	
2.0070000000e+03	3.8403370692e-01	-8.9985262114e-02	8.0223600989e-05	-8.9985262114e-02	-8.0223600989e-05	6.1596629308e-01	
2.0080000000e+03	3.8403247285e-01	-8.9986426634e-02	8.0288445639e-05	-8.9986426634e-02	-8.0288445639e-05	6.1596752715e-01	
2.0090000000e+03	3.8403124042e-01	-8.9987224540e-02	8.0025553109e-05	-8.9987224540e-02	-8.0025553109e-05	6.1596875958e-01	
2.0100000000e+03	3.8403000812e-01	-8.9986721403e-02	7.8737512060e-05	-8.9986721403e-02	-7.8737512060e-05	6.1596999188e-01	
2.0110000000e+03	3.8402878441e-01	-8.9987532731e-02	7.8482369267e-05	-8.9987532731e-02	-7.8482369267e-05	6.1597121559e-01	
2.0120000000e+03	3.8402757337e-01	-8.9990016547e-02	7.9529088503e-05	-8.9990016547e-02	-7.9529088503e-05	6.1597242663e-01	
2.0130000000e+03	3.8402636224e-01	-8.9991615765e-02	7.9847629915e-05	-8.9991615765e-02	-7.9847629915e-05	6.1597363776e-01	
2.0140000000e+03	3.8402515284e-01	-8.9992536424e-02	7.9651422100e-05	-8.9992536424e-02	-7.9651422100e-05	6.1597484716e-01	
2.0150000000e+03	3.8402394438e-01	-8.9992354161e-02	7.8746123948e-05	-8.9992354161e-02	-7.8746123948e-05	6.1597605562e-01	
2.0160000000e+03	3.8402273624e-01	-8.9991796911e-02	7.7599738669e-05	-8.9991796911e-02	-7.7599738669e-05	6.1597726376e-01	
2.0170000000e+03	3.8402154084e-01	-8.9992982957e-02	7.7610830171e-05	-8.9992982957e-02	-7.7610830171e-05	6.1597845916e-01	
2.0180000000e+03	3.8402034957e-01	-8.9994181798e-02	7.7633688782e-05	-8.9994181798e-02	-7.7633688782e-05	6.1597965043e-01	
2.0190000000e+03	3.8401916038e-01	-8.9994963930e-02	7.7406436272e-05	-8.9994963930e-02	-7.7406436272e-05	6.1598083962e-01	
2.0200000000e+03	3.8401797326e-01	-8.9994743291e-02	7.6644348238e-05	-8.9994743291e-02	-7.6644348238e-05	6.1598202674e-01	
2.0210000000e+03	3.8401679598e-01	-8.9996718870e-02	7.7017256982e-05	-8.9996718870e-02	-7.7017256982e-05	6.1598320402e-01	
2.0220000000e+03	3.8401562452e-01	-8.9999053727e-02	7.7552969802e-05	-8.9999053727e-02	-7.7552969802e-05	6.1598437548e-01	
2.0230000000e+03	3.8401445368e-01	-9.0000160161e-02	7.7444040053e-05	-9.0000160161e-02	-7.7444040053e-05	6.1598554632e-01	
2.0240000000e+03	3.8401328477e-01	-9.0000854543e-02	7.7135768722e-05	-9.0000854543e-02	-7.7135768722e-05	6.1598671523e-01	
2.0250000000e+03	3.8401212020e-01	-9.0000877267e-02	7.6553363053e-05	-9.0000877267e-02	-7.6553363053e-05	6.1598787980e-01	
2.0260000000e+03	3.8401095802e-01	-9.0001157619e-02	7.6085257214e-05	-9.0001157619e-02	-7.6085257214e-05	6.1598904198e-01	
2.0270000000e+03	3.8400980270e-01	-9.0002175352e-02	7.5944300248e-05	-9.0002175352e-02	-7.5944300248e-05	6.1599019730e-01	
2.0280000000e+03	3.8400865042e-01	-9.0002031570e-02	7.5394659848e-05	-9.0002031570e-02	-7.5394659848e-05	6.1599134958e-01	
2.0290000000e+03	3.8400750129e-01	-9.0002430598e-02	7.5027852248e-05	-9.0002430598e-02	-7.5027852248e-05	6.1599249871e-01	
2.0300000000e+03	3.8400636078e-01	-9.0004712381e-02	7.5298293478e-05	-9.0004712381e-02	-7.5298293478e-05	6.1599363922e-01	
2.0310000000e+03	3.8400522236e-01	-9.0005989671e-02	7.5208265211e-05	-9.0005989671e-02	-7.5208265211e-05	6.1599477764e-01	
2.0320000000e+03	3.8400408758e-01	-9.0006534509e-02	7.4905735841e-05	-9.0006534509e-02	-7.4905735841e-05	6.1599591242e-01	
2.0330000000e+03	3.8400295542e-01	-9.0007229920e-02	7.4637930213e-05	-9.0007229920e-02	-7.4637930213e-05	6.1599704458e-01	
2.0340000000e+03	3.8400182843e-01	-9.0008448834e-02	7.4505578805e-05	-9.0008448834e-02	-7.4505578805e-05	6.1599817157e-01	
2.0350000000e+03	3.8400070547e-01	-9.0008919446e-02	7.4200593305e-05	-9.0008919446e-02	-7.4200593305e-05	6.1599929453e-01	
2.0360000000e+03	3.8399958583e-01	-9.0009752597e-02	7.3966801467e-05	-9.0009752597e-02	-7.3966801467e-05	6.1600041417e-01	
2.0370000000e+03	3.8399847060e-01	-9.0010685417e-02	7.3761354238e-05	-9.0010685417e-02	-7.3761354238e-05	6.1600152940e-01	
2.0380000000e+03	3.8399735888e-01	-9.0010982799e-02	7.3454497016e-05	-9.0010982799e-02	-7.3454497016e-05	6.1600264112e-01	
2.0390000000e+03	3.8399625124e-01	-9.0011889345e-02	7.3231140568e-05	-9.0011889345e-02	-7.3231140568e-05	6.1600374876e-01	
2.0400000000e+03	3.8399514791e-01	-9.0012812248e-02	7.3021088697e-05	-9.0012812248e-02	-7.3021088697e-05	6.1600485209e-01	
2.0410000000e+03	3.8399404758e-01	-9.0013207637e-02	7.2755873257e-05	-9.0013207637e-02	-7.2755873257e-05	6.1600595242e-01	
2.0420000000e+03	3.8399295195e-01	-9.0014410141e-02	7.2545558372e-05	-9.0014410141e-02	-7.2545558372e-05	6.1600704805e-01	
2.0430000000e+03	3.8399186054e-01	-9.0015281053e-02	7.2318347519e-05	-9.0015281053e-02	-7.2318347519e-05	6.1600813946e-01	
2.0440000000e+03	3.8399077163e-01	-9.0015864988e-02	7.2076640524e-05	-9.0015864988e-02	-7.2076640524e-05	6.1600922837e-01	
2.0450000000e+03	3.8398968783e-01	-9.0016422825e-02	7.1846017382e-05	-9.0016422825e-02	-7.1846017382e-05	6.1601031217e-01	
2.0460000000e+03	3.8398860768e-01	-9.0016944498e-02	7.1626004245e-05	-9.0016944498e-02	-7.1626004245e-05	6.1601139232e-01	
2.0470000000e+03	3.8398753043e-01	-9.0017451067e-02	7.1413880119e-05	-9.0017451067e-02	-7.1413880119e-05	6.1601246957e-01	
2.0480000000e+03	3.8398645821e-01	-9.0018004920e-02	7.1212872915e-05	-9.0018004920e-02	-7.1212872915e-05	6.1601354179e-01	
2.0490000000e+03	3.8398539012e-01	-9.0018131648e-02	7.1074078844e-05	-9.0018131648e-02	-7.1074078844e-05	6.1601460988e-01	
2.0500000000e+03	3.8398432438e-01	-9.0018201064e-02	7.0945849960e-05	-9.0018201064e-02	-7.0945849960e-05	6.1601567562e-01	
2.0510000000e+03	3.8398326147e-01	-9.0021024829e-02	7.0449500261e-05	-9.0021024829e-02	-7.0449500261e-05	6.1601673853e-01	
2.0520000000e+03	3.8398220326e-01	-9.0022219382e-02	7.0144953902e-05	-9.0022219382e-02	-7.0144953902e-05	6.1601779674e-01	
2.0530000000e+03	3.8398115046e-01	-9.0022767986e-02	6.9942829271e-05	-9.0022767986e-02	-6.9942829271e-05	6.1601884954e-01	
2.0540000000e+03	3.8398009955e-01	-9.0023445302e-02	6.9713648893e-05	-9.0023445302e-02	-6.9713648893e-05	6.1601990045e-01	
2.0550000000e+03	3.8397905256e-01	-9.0024361650e-02	6.9441040447e-05	-9.0024361650e-02	-6.9441040447e-05	6.1602094744e-01	
2.0560000000e+03	3.8397801131e-01	-9.0024610552e-02	6.9328875418e-05	-9.0024610552e-02	-6.9328875418e-05	6.1602198869e-01	
2.0570000000e+03	3.8397697190e-01	-9.0025041977e-02	6.9174969739e-05	-9.0025041977e-02	-6.9174969739e-05	6.1602302810e-01	
2.0580000000e+03	3.8397593581e-01	-9.0025803779e-02	6.8945510799e-05	-9.0025803779e-02	-6.8945510799e-05	6.1602406419e-01	
2.0590000000e+03	3.8397490979e-01	-9.0024404542e-02	6.9460152969e-05	-9.0024404542e-02	-6.9460152969e-05	6.1602509021e-01	
2.0600000000e+03	3.8397388428e-01	-9.0023045011e-02	6.9964243179e-05	-9.0023045011e-02	-6.9964243179e-05	6.1602611572e-01	
2.0610000000e+03	3.8397285868e-01	-9.0024720941e-02	6.9486166249e-05	-9.0024720941e-02	-6.9486166249e-05	6.1602714132e-01	
2.0620000000e+03	3.8397183632e-01	-9.0026356443e-02	6.8979661070e-05	-9.0026356443e-02	-6.8979661070e-05	6.1602816368e-01	
2.0630000000e+03	3.8397081756e-01	-9.0027778241e-02	6.8525917893e-05	-9.0027778241e-02	-6.8525917893e-05	6.1602918244e-01	
2.0640000000e+03	3.8396980259e-01	-9.0028863064e-02	6.8187329884e-05	-9.0028863064e-02	-6.8187329884e-05	6.1603019741e-01	
2.0650000000e+03	3.8396879465e-01	-9.0029127398e-02	6.8221059825e-05	-9.0029127398e-02	-6.8221059825e-05	6.1603120535e-01	
2.0660000000e+03	3.8396778903e-01	-9.0029599212e-02	6.8164370330e-05	-9.0029599212e-02	-6.8164370330e-05	6.1603221097e-01	
2.0670000000e+03	3.8396678660e-01	-9.0030054798e-02	6.8142292838e-05	-9.0030054798e-02	-6.8142292838e-05	6.1603321340e-01	
2.0680000000e+03	3.8396579417e-01	-9.0028991740e-02	6.9002275478e-05	-9.0028991740e-02	-6.9002275478e-05	6.1603420583e-01	
2.0690000000e+03	3.8396479530e-01	-9.0030464840e-02	6.8378330299e-05	-9.0030464840e-02	-6.8378330299e-05	6.1603520470e-01	
2.0700000000e+03	3.8396379395e-01	-9.0033780894e-02	6.6643274803e-05	-9.0033780894e-02	-6.6643274803e-05	6.1603620605e-01	
2.0710000000e+03	3.8396280202e-01	-9.0035348716e-02	6.5889122590e-05	-9.0035348716e-02	-6.5889122590e-05	6.1603719798e-01	
2.0720000000e+03	3.8396181601e-01	-9.0036145138e-02	6.5600515801e-05	-9.0036145138e-02	-6.5600515801e-05	6.1603818399e-01	
2.0730000000e+03	3.8396083700e-01	-9.0036315930e-02	6.5738203135e-05	-9.0036315930e-02	-6.5738203135e-05	6.1603916300e-01	
2.0740000000e+03	3.8395985906e-01	-9.0036709193e-02	6.5725822520e-05	-9.0036709193e-02	-6.5725822520e-05	6.1604014094e-01	
2.0750000000e+03	3.8395888306e-01	-9.0037504959e-02	6.5441931976e-05	-9.0037504959e-02	-6.5441931976e-05	6.1604111694e-01	
2.0760000000e+03	3.8395791883e-01	-9.0036938361e-02	6.6258577187e-05	-9.0036938361e-02	-6.6258577187e-05	6.1604208117e-01	
2.0770000000e+03	3.8395695393e-01	-9.0036768094e-02	6.6758127994e-05	-9.0036768094e-02	-6.6758127994e-05	6.1604304607e-01	
2.0780000000e+03	3.8395598519e-01	-9.0038302689e-02	6.5892555519e-05	-9.0038302689e-02	-6.5892555519e-05	6.1604401481e-01	
2.0790000000e+03	3.8395502226e-01	-9.0039432210e-02	6.5325067373e-05	-9.0039432210e-02	-6.5325067373e-05	6.1604497774e-01	
2.0800000000e+03	3.8395406472e-01	-9.0040136434e-02	6.5135346446e-05	-9.0040136434e-02	-6.5135346446e-05	6.1604593528e-01	
2.0810000000e+03	3.8395311122e-01	-9.0040545621e-02	6.5216208993e-05	-9.0040545621e-02	-6.5216208993e-05	6.1604688878e-01	
2.0820000000e+03	3.8395216317e-01	-9.0040850193e-02	6.5432972747e-05	-9.0040850193e-02	-6.5432972747e-05	6.1604783683e-01	
2.0830000000e+03	3.8395121714e-01	-9.0041307278e-02	6.5509141891e-05	-9.0041307278e-02	-6.5509141891e-05	6.1604878286e-01	
2.0840000000e+03	3.8395027448e-01	-9.0041701467e-02	6.5688899868e-05	-9.0041701467e-02	-6.5688899868e-05	6.1604972552e-01	
2.0850000000e+03	3.8394934440e-01	-9.0040933629e-02	6.7243159250e-05	-9.0040933629e-02	-6.7243159250e-05	6.1605065560e-01	
2.0860000000e+03	3.8394839972e-01	-9.0042563693e-02	6.5952340091e-05	-9.0042563693e-02	-6.5952340091e-05	6.1605160028e-01	
2.0870000000e+03	3.8394744974e-01	-9.0045449638e-02	6.3118604472e-05	-9.0045449638e-02	-6.3118604472e-05	6.1605255026e-01	
2.0880000000e+03	3.8394651427e-01	-9.0046722159e-02	6.2147176347e-05	-9.0046722159e-02	-6.2147176347e-05	6.1605348573e-01	
2.0890000000e+03	3.8394558629e-01	-9.0047407382e-02	6.1891061275e-05	-9.0047407382e-02	-6.1891061275e-05	6.1605441371e-01	
2.0900000000e+03	3.8394466393e-01	-9.0047788700e-02	6.2032505215e-05	-9.0047788700e-02	-6.2032505215e-05	6.1605533607e-01	
2.0910000000e+03	3.8394374331e-01	-9.0048324344e-02	6.1973244803e-05	-9.0048324344e-02	-6.1973244803e-05	6.1605625669e-01	
2.0920000000e+03	3.8394282680e-01	-9.0048768303e-02	6.2091224325e-05	-9.0048768303e-02	-6.2091224325e-05	6.1605717320e-01	
2.0930000000e+03	3.8394192663e-01	-9.0047959293e-02	6.4181524199e-05	-9.0047959293e-02	-6.4181524199e-05	6.1605807337e-01	
2.0940000000e+03	3.8394102405e-01	-9.0047525492e-02	6.5701634668e-05	-9.0047525492e-02	-6.5701634668e-05	6.1605897595e-01	
2.0950000000e+03	3.8394011031e-01	-9.0048821530e-02	6.4592971526e-05	-9.0048821530e-02	-6.4592971526e-05	6.1605988969e-01	
2.0960000000e+03	3.8393919879e-01	-9.0050186186e-02	6.3265366644e-05	-9.0050186186e-02	-6.3265366644e-05	6.1606080121e-01	
2.0970000000e+03	3.8393829132e-01	-9.0051401047e-02	6.2122144022e-05	-9.0051401047e-02	-6.2122144022e-05	6.1606170868e-01	
2.0980000000e+03	3.8393738900e-01	-9.0052379106e-02	6.1344608439e-05	-9.0052379106e-02	-6.1344608439e-05	6.1606261100e-01	
2.0990000000e+03	3.8393649262e-01	-9.0053076191e-02	6.1052641108e-05	-9.0053076191e-02	-6.1052641108e-05	6.1606350738e-01	
2.1000000000e+03	3.8393560913e-01	-9.0053088726e-02	6.2207272828e-05	-9.0053088726e-02	-6.2207272828e-05	6.1606439087e-01	
2.1010000000e+03	3.8393472511e-01	-9.0053250895e-02	6.3042166071e-05	-9.0053250895e-02	-6.3042166071e-05	6.1606527489e-01	
2.1020000000e+03	3.8393382970e-01	-9.0054623032e-02	6.1302618799e-05	-9.0054623032e-02	-6.1302618799e-05	6.1606617030e-01	
2.1030000000e+03	3.8393294174e-01	-9.0055651662e-02	6.0210299647e-05	-9.0055651662e-02	-6.0210299647e-05	6.1606705826e-01	
2.1040000000e+03	3.8393206034e-01	-9.0056414739e-02	5.9701954630e-05	-9.0056414739e-02	-5.9701954630e-05	6.1606793966e-01	
2.1050000000e+03	3.8393118645e-01	-9.0056866821e-02	6.0003983232e-05	-9.0056866821e-02	-6.0003983232e-05	6.1606881355e-01	
2.1060000000e+03	3.8393032444e-01	-9.0056817640e-02	6.1711969449e-05	-9.0056817640e-02	-6.1711969449e-05	6.1606967556e-01	
2.1070000000e+03	3.8392945663e-01	-9.0057267748e-02	6.2053785677e-05	-9.0057267748e-02	-6.2053785677e-05	6.1607054337e-01	
2.1080000000e+03	3.8392858321e-01	-9.0058252142e-02	6.0918425534e-05	-9.0058252142e-02	-6.0918425534e-05	6.1607141679e-01	
2.1090000000e+03	3.8392771443e-01	-9.0059130736e-02	5.9986826834e-05	-9.0059130736e-02	-5.9986826834e-05	6.1607228557e-01	
2.1100000000e+03	3.8392685215e-01	-9.0059835144e-02	5.9568614704e-05	-9.0059835144e-02	-5.9568614704e-05	6.1607314785e-01	
2.1110000000e+03	3.8392599698e-01	-9.0060342747e-02	5.9898991503e-05	-9.0060342747e-02	-5.9898991503e-05	6.1607400302e-01	
2.1120000000e+03	3.8392514962e-01	-9.0060632794e-02	6.1098240050e-05	-9.0060632794e-02	-6.1098240050e-05	6.1607485038e-01	
2.1130000000e+03	3.8392428441e-01	-9.0061765371e-02	5.8756909224e-05	-9.0061765371e-02	-5.8756909224e-05	6.1607571559e-01	
2.1140000000e+03	3.8392342683e-01	-9.0062692812e-02	5.7151564147e-05	-9.0062692812e-02	-5.7151564147e-05	6.1607657317e-01	
2.1150000000e+03	3.8392257902e-01	-9.0063353674e-02	5.6638733960e-05	-9.0063353674e-02	-5.6638733960e-05	6.1607742098e-01	
2.1160000000e+03	3.8392173965e-01	-9.0063841169e-02	5.7088551976e-05	-9.0063841169e-02	-5.7088551976e-05	6.1607826035e-01	
2.1170000000e+03	3.8392091390e-01	-9.0064064521e-02	5.9201495409e-05	-9.0064064521e-02	-5.9201495409e-05	6.1607908610e-01	
2.1180000000e+03	3.8392008549e-01	-9.0064380150e-02	6.0754632873e-05	-9.0064380150e-02	-6.0754632873e-05	6.1607991451e-01	
2.1190000000e+03	3.8391923934e-01	-9.0065308571e-02	5.8590196467e-05	-9.0065308571e-02	-5.8590196467e-05	6.1608076066e-01	
2.1200000000e+03	3.8391840031e-01	-9.0066088206e-02	5.7081025043e-05	-9.0066088206e-02	-5.7081025043e-05	6.1608159969e-01	
2.1210000000e+03	3.8391756842e-01	-9.0066755331e-02	5.6280616306e-05	-9.0066755331e-02	-5.6280616306e-05	6.1608243158e-01	
2.1220000000e+03	3.8391674344e-01	-9.0067346676e-02	5.6180644389e-05	-9.0067346676e-02	-5.6180644389e-05	6.1608325656e-01	
2.1230000000e+03	3.8391592565e-01	-9.0067879737e-02	5.6818750525e-05	-9.0067879737e-02	-5.6818750525e-05	6.1608407435e-01	
2.1240000000e+03	3.8391510311e-01	-9.0068490694e-02	5.6175413528e-05	-9.0068490694e-02	-5.6175413528e-05	6.1608489689e-01	
2.1250000000e+03	3.8391428280e-01	-9.0069106975e-02	5.5387023619e-05	-9.0069106975e-02	-5.5387023619e-05	6.1608571720e-01	
2.1260000000e+03	3.8391346869e-01	-9.0069693056e-02	5.5236656922e-05	-9.0069693056e-02	-5.5236656922e-05	6.1608653131e-01	
2.1270000000e+03	3.8391266825e-01	-9.0070295754e-02	5.6678941581e-05	-9.0070295754e-02	-5.6678941581e-05	6.1608733175e-01	
2.1280000000e+03	3.8391186499e-01	-9.0070895446e-02	5.7447232549e-05	-9.0070895446e-02	-5.7447232549e-05	6.1608813501e-01	
2.1290000000e+03	3.8391105408e-01	-9.0071486954e-02	5.6380291223e-05	-9.0071486954e-02	-5.6380291223e-05	6.1608894592e-01	
2.1300000000e+03	3.8391024987e-01	-9.0072070994e-02	5.5828520539e-05	-9.0072070994e-02	-5.5828520539e-05	6.1608975013e-01	
2.1310000000e+03	3.8390945200e-01	-9.0072703533e-02	5.5909499416e-05	-9.0072703533e-02	-5.5909499416e-05	6.1609054800e-01	
2.1320000000e+03	3.8390865861e-01	-9.0073371125e-02	5.6429381572e-05	-9.0073371125e-02	-5.6429381572e-05	6.1609134139e-01	
2.1330000000e+03	3.8390785779e-01	-9.0073837828e-02	5.5053515911e-05	-9.0073837828e-02	-5.5053515911e-05	6.1609214221e-01	
2.1340000000e+03	3.8390706319e-01	-9.0074346811e-02	5.4260907631e-05	-9.0074346811e-02	-5.4260907631e-05	6.1609293681e-01	
2.1350000000e+03	3.8390627489e-01	-9.0074939310e-02	5.4088114709e-05	-9.0074939310e-02	-5.4088114709e-05	6.1609372511e-01	
2.1360000000e+03	3.8390549261e-01	-9.0075630182e-02	5.4520965455e-05	-9.0075630182e-02	-5.4520965455e-05	6.1609450739e-01	
2.1370000000e+03	3.8390470369e-01	-9.0075999743e-02	5.3328021192e-05	-9.0075999743e-02	-5.3328021192e-05	6.1609529631e-01	
2.1380000000e+03	3.8390392025e-01	-9.0076435413e-02	5.2549343843e-05	-9.0076435413e-02	-5.2549343843e-05	6.1609607975e-01	
2.1390000000e+03	3.8390314384e-01	-9.0077034942e-02	5.2495122474e-05	-9.0077034942e-02	-5.2495122474e-05	6.1609685616e-01	
2.1400000000e+03	3.8390237368e-01	-9.0077797967e-02	5.3055658023e-05	-9.0077797967e-02	-5.3055658023e-05	6.1609762632e-01	
2.1410000000e+03	3.8390160197e-01	-9.0078372595e-02	5.2916951567e-05	-9.0078372595e-02	-5.2916951567e-05	6.1609839803e-01	
2.1420000000e+03	3.8390083213e-01	-9.0078931397e-02	5.2635604921e-05	-9.0078931397e-02	-5.2635604921e-05	6.1609916787e-01	
2.1430000000e+03	3.8390006964e-01	-9.0079748620e-02	5.3092302212e-05	-9.0079748620e-02	-5.3092302212e-05	6.1609993036e-01	
2.1440000000e+03	3.8389930073e-01	-9.0079989373e-02	5.2087477461e-05	-9.0079989373e-02	-5.2087477461e-05	6.1610069927e-01	
2.1450000000e+03	3.8389853500e-01	-9.0080215690e-02	5.1097944169e-05	-9.0080215690e-02	-5.1097944169e-05	6.1610146500e-01	
2.1460000000e+03	3.8389777646e-01	-9.0080746163e-02	5.0857915623e-05	-9.0080746163e-02	-5.0857915623e-05	6.1610222354e-01	
2.1470000000e+03	3.8389702326e-01	-9.0081496893e-02	5.1078048577e-05	-9.0081496893e-02	-5.1078048577e-05	6.1610297674e-01	
2.1480000000e+03	3.8389627053e-01	-9.0082076591e-02	5.0946663291e-05	-9.0082076591e-02	-5.0946663291e-05	6.1610372947e-01	
2.1490000000e+03	3.8389552093e-01	-9.0082768053e-02	5.0902504342e-05	-9.0082768053e-02	-5.0902504342e-05	6.1610447907e-01	
2.1500000000e+03	3.8389478045e-01	-9.0084150251e-02	5.1819698055e-05	-9.0084150251e-02	-5.1819698055e-05	6.1610521955e-01	
2.1510000000e+03	3.8389403717e-01	-9.0085032990e-02	5.1998967461e-05	-9.0085032990e-02	-5.1998967461e-05	6.1610596283e-01	
