t	rho11	Re(rho12)	Im(rho12)	Re(rho21)	Im(rho21)	rho22	
2.0020000000e+03	3.8563892509e-01	-1.3307662089e-01	4.9710985613e-05	-1.3307662089e-01	-4.9710985613e-05	6.1436107491e-01	
2.0030000000e+03	3.8563779010e-01	-1.3307751715e-01	4.8980820072e-05	-1.3307751715e-01	-4.8980820072e-05	6.1436220990e-01	
2.0040000000e+03	3.8563665481e-01	-1.3307823078e-01	4.8001166405e-05	-1.3307823078e-01	-4.8001166405e-05	6.1436334519e-01	
2.0050000000e+03	3.8563553233e-01	-1.3307955930e-01	4.7923230568e-05	-1.3307955930e-01	-4.7923230568e-05	6.1436446767e-01	
2.0060000000e+03	3.8563441275e-01	-1.3308077719e-01	4.7748526550e-05	-1.3308077719e-01	-4.7748526550e-05	6.1436558725e-01	
2.0070000000e+03	3.8563329202e-01	-1.3308161336e-01	4.7099910668e-05	-1.3308161336e-01	-4.7099910668e-05	6.1436670798e-01	
2.0080000000e+03	3.8563218750e-01	-1.3308355959e-01	4.7762787580e-05	-1.3308355959e-01	-4.7762787580e-05	6.1436781250e-01	
2.0090000000e+03	3.8563108372e-01	-1.3308522087e-01	4.8073159400e-05	-1.3308522087e-01	-4.8073159400e-05	6.1436891628e-01	
2.0100000000e+03	3.8562997859e-01	-1.3308637746e-01	4.7836829302e-05	-1.3308637746e-01	-4.7836829302e-05	6.1437002141e-01	
2.0110000000e+03	3.8562887241e-01	-1.3308703629e-01	4.7101518543e-05	-1.3308703629e-01	-4.7101518543e-05	6.1437112759e-01	
2.0120000000e+03	3.8562777677e-01	-1.3308845298e-01	4.7121138064e-05	-1.3308845298e-01	-4.7121138064e-05	6.1437222323e-01	
2.0130000000e+03	3.8562668582e-01	-1.3308995048e-01	4.7238314979e-05	-1.3308995048e-01	-4.7238314979e-05	6.1437331418e-01	
2.0140000000e+03	3.8562559471e-01	-1.3309107887e-01	4.7011639960e-05	-1.3309107887e-01	-4.7011639960e-05	6.1437440529e-01	
2.0150000000e+03	3.8562450443e-01	-1.3309151275e-01	4.6278339095e-05	-1.3309151275e-01	-4.6278339095e-05	6.1437549557e-01	
2.0160000000e+03	3.8562342072e-01	-1.3309263834e-01	4.6069254371e-05	-1.3309263834e-01	-4.6069254371e-05	6.1437657928e-01	
2.0170000000e+03	3.8562235064e-01	-1.3309514248e-01	4.6895624380e-05	-1.3309514248e-01	-4.6895624380e-05	6.1437764936e-01	
2.0180000000e+03	3.8562127797e-01	-1.3309681333e-01	4.7063330526e-05	-1.3309681333e-01	-4.7063330526e-05	6.1437872203e-01	
2.0190000000e+03	3.8562020619e-01	-1.3309780593e-01	4.6777405998e-05	-1.3309780593e-01	-4.6777405998e-05	6.1437979381e-01	
2.0200000000e+03	3.8561913786e-01	-1.3309903242e-01	4.6633537034e-05	-1.3309903242e-01	-4.6633537034e-05	6.1438086214e-01	
2.0210000000e+03	3.8561807461e-01	-1.3310047128e-01	4.6629310949e-05	-1.3310047128e-01	-4.6629310949e-05	6.1438192539e-01	
2.0220000000e+03	3.8561701254e-01	-1.3310124996e-01	4.6275471132e-05	-1.3310124996e-01	-4.6275471132e-05	6.1438298746e-01	
2.0230000000e+03	3.8561595500e-01	-1.3310244791e-01	4.6131684227e-05	-1.3310244791e-01	-4.6131684227e-05	6.1438404500e-01	
2.0240000000e+03	3.8561490239e-01	-1.3310386624e-01	4.6115036238e-05	-1.3310386624e-01	-4.6115036238e-05	6.1438509761e-01	
2.0250000000e+03	3.8561385115e-01	-1.3310460894e-01	4.5817115710e-05	-1.3310460894e-01	-4.5817115710e-05	6.1438614885e-01	
2.0260000000e+03	3.8561280561e-01	-1.3310617061e-01	4.5816497273e-05	-1.3310617061e-01	-4.5816497273e-05	6.1438719439e-01	
2.0270000000e+03	3.8561176444e-01	-1.3310783260e-01	4.5851554942e-05	-1.3310783260e-01	-4.5851554942e-05	6.1438823556e-01	
2.0280000000e+03	3.8561072419e-01	-1.3310884079e-01	4.5685176479e-05	-1.3310884079e-01	-4.5685176479e-05	6.1438927581e-01	
2.0290000000e+03	3.8560968507e-01	-1.3310749116e-01	4.5043397222e-05	-1.3310749116e-01	-4.5043397222e-05	6.1439031493e-01	
2.0300000000e+03	3.8560864594e-01	-1.3310614153e-01	4.4401617966e-05	-1.3310614153e-01	-4.4401617966e-05	6.1439135406e-01	
2.0310000000e+03	3.8560762171e-01	-1.3310913302e-01	4.4740241079e-05	-1.3310913302e-01	-4.4740241079e-05	6.1439237829e-01	
2.0320000000e+03	3.8560659947e-01	-1.3311191614e-01	4.4944213503e-05	-1.3311191614e-01	-4.4944213503e-05	6.1439340053e-01	
2.0330000000e+03	3.8560557914e-01	-1.3311408464e-01	4.4988585091e-05	-1.3311408464e-01	-4.4988585091e-05	6.1439442086e-01	
2.0340000000e+03	3.8560456103e-01	-1.3311557567e-01	4.4930115263e-05	-1.3311557567e-01	-4.4930115263e-05	6.1439543897e-01	
2.0350000000e+03	3.8560354621e-01	-1.3311634597e-01	4.4831980798e-05	-1.3311634597e-01	-4.4831980798e-05	6.1439645379e-01	
2.0360000000e+03	3.8560253471e-01	-1.3311775683e-01	4.4729102231e-05	-1.3311775683e-01	-4.4729102231e-05	6.1439746529e-01	
2.0370000000e+03	3.8560152685e-01	-1.3311909221e-01	4.4645829079e-05	-1.3311909221e-01	-4.4645829079e-05	6.1439847315e-01	
2.0380000000e+03	3.8560052208e-01	-1.3311987200e-01	4.4594769494e-05	-1.3311987200e-01	-4.4594769494e-05	6.1439947792e-01	
2.0390000000e+03	3.8559952062e-01	-1.3312141763e-01	4.4447753730e-05	-1.3312141763e-01	-4.4447753730e-05	6.1440047938e-01	
2.0400000000e+03	3.8559852328e-01	-1.3312256200e-01	4.4380236836e-05	-1.3312256200e-01	-4.4380236836e-05	6.1440147672e-01	
2.0410000000e+03	3.8559752858e-01	-1.3312332197e-01	4.4381059662e-05	-1.3312332197e-01	-4.4381059662e-05	6.1440247142e-01	
2.0420000000e+03	3.8559653620e-01	-1.3312515139e-01	4.4109597109e-05	-1.3312515139e-01	-4.4109597109e-05	6.1440346380e-01	
2.0430000000e+03	3.8559554890e-01	-1.3312632482e-01	4.4016392671e-05	-1.3312632482e-01	-4.4016392671e-05	6.1440445110e-01	
2.0440000000e+03	3.8559456469e-01	-1.3312727404e-01	4.3999232818e-05	-1.3312727404e-01	-4.3999232818e-05	6.1440543531e-01	
2.0450000000e+03	3.8559358460e-01	-1.3312810757e-01	4.4049402752e-05	-1.3312810757e-01	-4.4049402752e-05	6.1440641540e-01	
2.0460000000e+03	3.8559260638e-01	-1.3312940331e-01	4.3896924828e-05	-1.3312940331e-01	-4.3896924828e-05	6.1440739362e-01	
2.0470000000e+03	3.8559163309e-01	-1.3313037437e-01	4.3942866311e-05	-1.3313037437e-01	-4.3942866311e-05	6.1440836691e-01	
2.0480000000e+03	3.8559066570e-01	-1.3313071117e-01	4.4342953223e-05	-1.3313071117e-01	-4.4342953223e-05	6.1440933430e-01	
2.0490000000e+03	3.8558969395e-01	-1.3313256010e-01	4.3829039364e-05	-1.3313256010e-01	-4.3829039364e-05	6.1441030605e-01	
2.0500000000e+03	3.8558872591e-01	-1.3313432521e-01	4.3343866223e-05	-1.3313432521e-01	-4.3343866223e-05	6.1441127409e-01	
2.0510000000e+03	3.8558776438e-01	-1.3313547891e-01	4.3258868945e-05	-1.3313547891e-01	-4.3258868945e-05	6.1441223562e-01	
2.0520000000e+03	3.8558681057e-01	-1.3313599863e-01	4.3666599466e-05	-1.3313599863e-01	-4.3666599466e-05	6.1441318943e-01	
2.0530000000e+03	3.8558585423e-01	-1.3313727025e-01	4.3451974909e-05	-1.3313727025e-01	-4.3451974909e-05	6.1441414577e-01	
2.0540000000e+03	3.8558489971e-01	-1.3313876885e-01	4.3055153795e-05	-1.3313876885e-01	-4.3055153795e-05	6.1441510029e-01	
2.0550000000e+03	3.8558395101e-01	-1.3313985103e-01	4.3012737211e-05	-1.3313985103e-01	-4.3012737211e-05	6.1441604899e-01	
2.0560000000e+03	3.8558301486e-01	-1.3314015368e-01	4.3870973445e-05	-1.3314015368e-01	-4.3870973445e-05	6.1441698514e-01	
2.0570000000e+03	3.8558207682e-01	-1.3314078922e-01	4.4351787322e-05	-1.3314078922e-01	-4.4351787322e-05	6.1441792318e-01	
2.0580000000e+03	3.8558112857e-01	-1.3314281145e-01	4.3255613711e-05	-1.3314281145e-01	-4.3255613711e-05	6.1441887143e-01	
2.0590000000e+03	3.8558018927e-01	-1.3314427941e-01	4.2728798130e-05	-1.3314427941e-01	-4.2728798130e-05	6.1441981073e-01	
2.0600000000e+03	3.8557925779e-01	-1.3314534763e-01	4.2737634596e-05	-1.3314534763e-01	-4.2737634596e-05	6.1442074221e-01	
2.0610000000e+03	3.8557832953e-01	-1.3314631152e-01	4.2873311812e-05	-1.3314631152e-01	-4.2873311812e-05	6.1442167047e-01	
2.0620000000e+03	3.8557739969e-01	-1.3314767250e-01	4.2402375871e-05	-1.3314767250e-01	-4.2402375871e-05	6.1442260031e-01	
2.0630000000e+03	3.8557648028e-01	-1.3314858432e-01	4.2687340963e-05	-1.3314858432e-01	-4.2687340963e-05	6.1442351972e-01	
2.0640000000e+03	3.8557556009e-01	-1.3314964476e-01	4.2669417091e-05	-1.3314964476e-01	-4.2669417091e-05	6.1442443991e-01	
2.0650000000e+03	3.8557463390e-01	-1.3315126707e-01	4.1572763236e-05	-1.3315126707e-01	-4.1572763236e-05	6.1442536610e-01	
2.0660000000e+03	3.8557371785e-01	-1.3315245816e-01	4.1243469048e-05	-1.3315245816e-01	-4.1243469048e-05	6.1442628215e-01	
2.0670000000e+03	3.8557281405e-01	-1.3315324447e-01	4.1872283165e-05	-1.3315324447e-01	-4.1872283165e-05	6.1442718595e-01	
2.0680000000e+03	3.8557191312e-01	-1.3315394625e-01	4.2700512073e-05	-1.3315394625e-01	-4.2700512073e-05	6.1442808688e-01	
2.0690000000e+03	3.8557100351e-01	-1.3315527245e-01	4.2027733207e-05	-1.3315527245e-01	-4.2027733207e-05	6.1442899649e-01	
2.0700000000e+03	3.8557010212e-01	-1.3315637779e-01	4.1940561496e-05	-1.3315637779e-01	-4.1940561496e-05	6.1442989788e-01	
2.0710000000e+03	3.8556920637e-01	-1.3315736035e-01	4.2230029013e-05	-1.3315736035e-01	-4.2230029013e-05	6.1443079363e-01	
2.0720000000e+03	3.8556831819e-01	-1.3315823109e-01	4.2978642490e-05	-1.3315823109e-01	-4.2978642490e-05	6.1443168181e-01	
2.0730000000e+03	3.8556741591e-01	-1.3315959296e-01	4.1824742056e-05	-1.3315959296e-01	-4.1824742056e-05	6.1443258409e-01	
2.0740000000e+03	3.8556651537e-01	-1.3316096991e-01	4.0501834035e-05	-1.3316096991e-01	-4.0501834035e-05	6.1443348463e-01	
2.0750000000e+03	3.8556562550e-01	-1.3316210799e-01	4.0043705499e-05	-1.3316210799e-01	-4.0043705499e-05	6.1443437450e-01	
2.0760000000e+03	3.8556474271e-01	-1.3316312593e-01	4.0095230954e-05	-1.3316312593e-01	-4.0095230954e-05	6.1443525729e-01	
2.0770000000e+03	3.8556386366e-01	-1.3316415196e-01	4.0137668978e-05	-1.3316415196e-01	-4.0137668978e-05	6.1443613634e-01	
2.0780000000e+03	3.8556298782e-01	-1.3316517110e-01	4.0281391235e-05	-1.3316517110e-01	-4.0281391235e-05	6.1443701218e-01	
2.0790000000e+03	3.8556211639e-01	-1.3316617599e-01	4.0602355916e-05	-1.3316617599e-01	-4.0602355916e-05	6.1443788361e-01	
2.0800000000e+03	3.8556124021e-01	-1.3316726831e-01	4.0008038883e-05	-1.3316726831e-01	-4.0008038883e-05	6.1443875979e-01	
2.0810000000e+03	3.8556036959e-01	-1.3316833381e-01	3.9697700560e-05	-1.3316833381e-01	-3.9697700560e-05	6.1443963041e-01	
2.0820000000e+03	3.8555950454e-01	-1.3316936455e-01	3.9779184221e-05	-1.3316936455e-01	-3.9779184221e-05	6.1444049546e-01	
2.0830000000e+03	3.8555864561e-01	-1.3317040086e-01	4.0091975873e-05	-1.3317040086e-01	-4.0091975873e-05	6.1444135439e-01	
2.0840000000e+03	3.8555778419e-01	-1.3317143729e-01	3.9873497586e-05	-1.3317143729e-01	-3.9873497586e-05	6.1444221581e-01	
2.0850000000e+03	3.8555692367e-01	-1.3317247734e-01	3.9431483192e-05	-1.3317247734e-01	-3.9431483192e-05	6.1444307633e-01	
2.0860000000e+03	3.8555607251e-01	-1.3317352830e-01	3.9693323502e-05	-1.3317352830e-01	-3.9693323502e-05	6.1444392749e-01	
2.0870000000e+03	3.8555521969e-01	-1.3317454868e-01	3.9437959915e-05	-1.3317454868e-01	-3.9437959915e-05	6.1444478031e-01	
2.0880000000e+03	3.8555437164e-01	-1.3317560047e-01	3.9408717586e-05	-1.3317560047e-01	-3.9408717586e-05	6.1444562836e-01	
2.0890000000e+03	3.8555353290e-01	-1.3317672710e-01	4.0122477863e-05	-1.3317672710e-01	-4.0122477863e-05	6.1444646710e-01	
2.0900000000e+03	3.8555267885e-01	-1.3317758553e-01	3.8801553047e-05	-1.3317758553e-01	-3.8801553047e-05	6.1444732115e-01	
2.0910000000e+03	3.8555183123e-01	-1.3317847032e-01	3.7842261865e-05	-1.3317847032e-01	-3.7842261865e-05	6.1444816877e-01	
2.0920000000e+03	3.8555099373e-01	-1.3317946420e-01	3.7683340051e-05	-1.3317946420e-01	-3.7683340051e-05	6.1444900627e-01	
2.0930000000e+03	3.8555016146e-01	-1.3318051800e-01	3.7890422928e-05	-1.3318051800e-01	-3.7890422928e-05	6.1444983854e-01	
2.0940000000e+03	3.8554932820e-01	-1.3318146696e-01	3.7585840893e-05	-1.3318146696e-01	-3.7585840893e-05	6.1445067180e-01	
2.0950000000e+03	3.8554850245e-01	-1.3318255111e-01	3.7788414018e-05	-1.3318255111e-01	-3.7788414018e-05	6.1445149755e-01	
2.0960000000e+03	3.8554768280e-01	-1.3318375658e-01	3.8461526396e-05	-1.3318375658e-01	-3.8461526395e-05	6.1445231720e-01	
2.0970000000e+03	3.8554685803e-01	-1.3318470790e-01	3.8179116124e-05	-1.3318470790e-01	-3.8179116124e-05	6.1445314197e-01	
2.0980000000e+03	3.8554603782e-01	-1.3318574104e-01	3.8099706486e-05	-1.3318574104e-01	-3.8099706486e-05	6.1445396218e-01	
2.0990000000e+03	3.8554522467e-01	-1.3318695162e-01	3.8562722235e-05	-1.3318695162e-01	-3.8562722235e-05	6.1445477533e-01	
2.1000000000e+03	3.8554440027e-01	-1.3318755680e-01	3.7404536642e-05	-1.3318755680e-01	-3.7404536642e-05	6.1445559973e-01	
2.1010000000e+03	3.8554358345e-01	-1.3318833409e-01	3.6763987861e-05	-1.3318833409e-01	-3.6763987861e-05	6.1445641655e-01	
2.1020000000e+03	3.8554277553e-01	-1.3318940052e-01	3.6817311512e-05	-1.3318940052e-01	-3.6817311512e-05	6.1445722447e-01	
2.1030000000e+03	3.8554197516e-01	-1.3319073117e-01	3.7445471472e-05	-1.3319073117e-01	-3.7445471472e-05	6.1445802484e-01	
2.1040000000e+03	3.8554117044e-01	-1.3319168746e-01	3.7274913506e-05	-1.3319168746e-01	-3.7274913506e-05	6.1445882956e-01	
2.1050000000e+03	3.8554036761e-01	-1.3319262419e-01	3.7012501258e-05	-1.3319262419e-01	-3.7012501258e-05	6.1445963239e-01	
2.1060000000e+03	3.8553957246e-01	-1.3319387206e-01	3.7318260525e-05	-1.3319387206e-01	-3.7318260525e-05	6.1446042754e-01	
2.1070000000e+03	3.8553877228e-01	-1.3319457554e-01	3.6735412930e-05	-1.3319457554e-01	-3.6735412930e-05	6.1446122772e-01	
2.1080000000e+03	3.8553797602e-01	-1.3319536028e-01	3.6285794608e-05	-1.3319536028e-01	-3.6285794608e-05	6.1446202398e-01	
2.1090000000e+03	3.8553718653e-01	-1.3319650588e-01	3.6357411517e-05	-1.3319650588e-01	-3.6357411517e-05	6.1446281347e-01	
2.1100000000e+03	3.8553642108e-01	-1.3319950431e-01	3.8621110036e-05	-1.3319950431e-01	-3.8621110036e-05	6.1446357892e-01	
2.1110000000e+03	3.8553565273e-01	-1.3320221696e-01	4.0495343091e-05	-1.3320221696e-01	-4.0495343091e-05	6.1446434727e-01	
2.1120000000e+03	3.8553486640e-01	-1.3320315986e-01	3.9957813501e-05	-1.3320315986e-01	-3.9957813501e-05	6.1446513360e-01	
2.1130000000e+03	3.8553407768e-01	-1.3320349466e-01	3.8870086992e-05	-1.3320349466e-01	-3.8870086992e-05	6.1446592232e-01	
2.1140000000e+03	3.8553328863e-01	-1.3320341584e-01	3.7496009231e-05	-1.3320341584e-01	-3.7496009231e-05	6.1446671137e-01	
2.1150000000e+03	3.8553250172e-01	-1.3320311068e-01	3.6083253856e-05	-1.3320311068e-01	-3.6083253856e-05	6.1446749828e-01	
2.1160000000e+03	3.8553172214e-01	-1.3320318682e-01	3.5172289178e-05	-1.3320318682e-01	-3.5172289178e-05	6.1446827786e-01	
2.1170000000e+03	3.8553095047e-01	-1.3320385718e-01	3.4792972938e-05	-1.3320385718e-01	-3.4792972938e-05	6.1446904953e-01	
2.1180000000e+03	3.8553018497e-01	-1.3320521480e-01	3.4811062416e-05	-1.3320521480e-01	-3.4811062416e-05	6.1446981503e-01	
2.1190000000e+03	3.8552942387e-01	-1.3320708456e-01	3.5109994597e-05	-1.3320708456e-01	-3.5109994597e-05	6.1447057613e-01	
2.1200000000e+03	3.8552865836e-01	-1.3320740453e-01	3.4589983429e-05	-1.3320740453e-01	-3.4589983429e-05	6.1447134164e-01	
2.1210000000e+03	3.8552789609e-01	-1.3320784952e-01	3.4141432842e-05	-1.3320784952e-01	-3.4141432842e-05	6.1447210391e-01	
2.1220000000e+03	3.8552713812e-01	-1.3320889260e-01	3.3912674770e-05	-1.3320889260e-01	-3.3912674770e-05	6.1447286188e-01	
2.1230000000e+03	3.8552638566e-01	-1.3321113783e-01	3.3917056631e-05	-1.3321113783e-01	-3.3917056631e-05	6.1447361434e-01	
2.1240000000e+03	3.8552563260e-01	-1.3321214317e-01	3.3681869718e-05	-1.3321214317e-01	-3.3681869718e-05	6.1447436740e-01	
2.1250000000e+03	3.8552488006e-01	-1.3321196582e-01	3.3233670620e-05	-1.3321196582e-01	-3.3233670620e-05	6.1447511994e-01	
2.1260000000e+03	3.8552413164e-01	-1.3321235908e-01	3.2950118076e-05	-1.3321235908e-01	-3.2950118076e-05	6.1447586836e-01	
2.1270000000e+03	3.8552338621e-01	-1.3321363156e-01	3.2612982054e-05	-1.3321363156e-01	-3.2612982054e-05	6.1447661379e-01	
2.1280000000e+03	3.8552264288e-01	-1.3321459852e-01	3.2339648994e-05	-1.3321459852e-01	-3.2339648994e-05	6.1447735712e-01	
2.1290000000e+03	3.8552190293e-01	-1.3321486210e-01	3.2183873826e-05	-1.3321486210e-01	-3.2183873826e-05	6.1447809707e-01	
2.1300000000e+03	3.8552116463e-01	-1.3321593456e-01	3.1823452711e-05	-1.3321593456e-01	-3.1823452711e-05	6.1447883537e-01	
2.1310000000e+03	3.8552042780e-01	-1.3321704861e-01	3.1390907392e-05	-1.3321704861e-01	-3.1390907392e-05	6.1447957220e-01	
2.1320000000e+03	3.8551969241e-01	-1.3321817203e-01	3.0911945671e-05	-1.3321817203e-01	-3.0911945671e-05	6.1448030759e-01	
2.1330000000e+03	3.8551896131e-01	-1.3321899784e-01	3.0546173456e-05	-1.3321899784e-01	-3.0546173456e-05	6.1448103869e-01	
2.1340000000e+03	3.8551822305e-01	-1.3322094559e-01	2.9063733661e-05	-1.3322094559e-01	-2.9063733661e-05	6.1448177695e-01	
2.1350000000e+03	3.8551748074e-01	-1.3322352826e-01	2.6949350687e-05	-1.3322352826e-01	-2.6949350687e-05	6.1448251926e-01	
2.1360000000e+03	3.8551676907e-01	-1.3322276472e-01	2.8006277063e-05	-1.3322276472e-01	-2.8006277063e-05	6.1448323093e-01	
2.1370000000e+03	3.8551606208e-01	-1.3322204217e-01	2.9340121174e-05	-1.3322204217e-01	-2.9340121174e-05	6.1448393792e-01	
2.1380000000e+03	3.8551535419e-01	-1.3322188118e-01	3.0285015767e-05	-1.3322188118e-01	-3.0285015767e-05	6.1448464581e-01	
2.1390000000e+03	3.8551464336e-01	-1.3322230513e-01	3.0609661728e-05	-1.3322230513e-01	-3.0609661728e-05	6.1448535664e-01	
2.1400000000e+03	3.8551393060e-01	-1.3322307778e-01	3.0475132541e-05	-1.3322307778e-01	-3.0475132541e-05	6.1448606940e-01	
2.1410000000e+03	3.8551320027e-01	-1.3322493119e-01	2.7892804398e-05	-1.3322493119e-01	-2.7892804398e-05	6.1448679973e-01	
2.1420000000e+03	3.8551246884e-01	-1.3322685144e-01	2.5159083741e-05	-1.3322685144e-01	-2.5159083741e-05	6.1448753116e-01	
2.1430000000e+03	3.8551177230e-01	-1.3322701289e-01	2.5985936132e-05	-1.3322701289e-01	-2.5985936132e-05	6.1448822770e-01	
2.1440000000e+03	3.8551108071e-01	-1.3322716690e-01	2.7136830738e-05	-1.3322716690e-01	-2.7136830738e-05	6.1448891929e-01	
2.1450000000e+03	3.8551039095e-01	-1.3322744381e-01	2.8240682139e-05	-1.3322744381e-01	-2.8240682139e-05	6.1448960905e-01	
2.1460000000e+03	3.8550970003e-01	-1.3322792680e-01	2.8953453758e-05	-1.3322792680e-01	-2.8953453758e-05	6.1449029997e-01	
2.1470000000e+03	3.8550900614e-01	-1.3322862343e-01	2.9032971583e-05	-1.3322862343e-01	-2.9032971583e-05	6.1449099386e-01	
2.1480000000e+03	3.8550830454e-01	-1.3322951229e-01	2.7913472395e-05	-1.3322951229e-01	-2.7913472395e-05	6.1449169546e-01	
2.1490000000e+03	3.8550760507e-01	-1.3323038914e-01	2.6903493617e-05	-1.3323038914e-01	-2.6903493617e-05	6.1449239493e-01	
2.1500000000e+03	3.8550693005e-01	-1.3323090602e-01	2.8350633708e-05	-1.3323090602e-01	-2.8350633708e-05	6.1449306995e-01	
2.1510000000e+03	3.8550624974e-01	-1.3323159368e-01	2.8888600495e-05	-1.3323159368e-01	-2.8888600495e-05	6.1449375026e-01	
2.1520000000e+03	3.8550556589e-01	-1.3323233807e-01	2.8757772984e-05	-1.3323233807e-01	-2.8757772984e-05	6.1449443411e-01	
2.1530000000e+03	3.8550488184e-01	-1.3323309925e-01	2.8421192003e-05	-1.3323309925e-01	-2.8421192003e-05	6.1449511816e-01	
2.1540000000e+03	3.8550420290e-01	-1.3323384303e-01	2.8358635207e-05	-1.3323384303e-01	-2.8358635207e-05	6.1449579710e-01	
2.1550000000e+03	3.8550351082e-01	-1.3323447308e-01	2.6483045754e-05	-1.3323447308e-01	-2.6483045754e-05	6.1449648918e-01	
2.1560000000e+03	3.8550281529e-01	-1.3323507311e-01	2.4128855816e-05	-1.3323507311e-01	-2.4128855816e-05	6.1449718471e-01	
2.1570000000e+03	3.8550215247e-01	-1.3323581494e-01	2.5081979054e-05	-1.3323581494e-01	-2.5081979054e-05	6.1449784753e-01	
2.1580000000e+03	3.8550149155e-01	-1.3323660128e-01	2.6021758333e-05	-1.3323660128e-01	-2.6021758333e-05	6.1449850845e-01	
2.1590000000e+03	3.8550083080e-01	-1.3323739960e-01	2.6744357681e-05	-1.3323739960e-01	-2.6744357681e-05	6.1449916920e-01	
2.1600000000e+03	3.8550016872e-01	-1.3323817587e-01	2.7092396654e-05	-1.3323817587e-01	-2.7092396654e-05	6.1449983128e-01	
2.1610000000e+03	3.8549950199e-01	-1.3323880770e-01	2.6574063076e-05	-1.3323880770e-01	-2.6574063076e-05	6.1450049801e-01	
2.1620000000e+03	3.8549883788e-01	-1.3323944206e-01	2.6146038532e-05	-1.3323944206e-01	-2.6146038532e-05	6.1450116212e-01	
2.1630000000e+03	3.8549817353e-01	-1.3323999139e-01	2.5485936966e-05	-1.3323999139e-01	-2.5485936966e-05	6.1450182647e-01	
2.1640000000e+03	3.8549748808e-01	-1.3323975867e-01	2.2090982702e-05	-1.3323975867e-01	-2.2090982702e-05	6.1450251192e-01	
2.1650000000e+03	3.8549683177e-01	-1.3324040822e-01	2.1851080591e-05	-1.3324040822e-01	-2.1851080591e-05	6.1450316823e-01	
2.1660000000e+03	3.8549621807e-01	-1.3324234746e-01	2.6121769180e-05	-1.3324234746e-01	-2.6121769180e-05	6.1450378193e-01	
2.1670000000e+03	3.8549558408e-01	-1.3324363421e-01	2.7841588449e-05	-1.3324363421e-01	-2.7841588449e-05	6.1450441592e-01	
2.1680000000e+03	3.8549493978e-01	-1.3324450701e-01	2.8157459219e-05	-1.3324450701e-01	-2.8157459219e-05	6.1450506022e-01	
2.1690000000e+03	3.8549429300e-01	-1.3324520176e-01	2.7935362734e-05	-1.3324520176e-01	-2.7935362734e-05	6.1450570700e-01	
2.1700000000e+03	3.8549364873e-01	-1.3324590210e-01	2.7749619062e-05	-1.3324590210e-01	-2.7749619062e-05	6.1450635127e-01	
2.1710000000e+03	3.8549300560e-01	-1.3324656401e-01	2.7495789775e-05	-1.3324656401e-01	-2.7495789775e-05	6.1450699440e-01	
2.1720000000e+03	3.8549236210e-01	-1.3324706114e-01	2.6898064481e-05	-1.3324706114e-01	-2.6898064481e-05	6.1450763790e-01	
2.1730000000e+03	3.8549172512e-01	-1.3324780017e-01	2.6842324205e-05	-1.3324780017e-01	-2.6842324205e-05	6.1450827488e-01	
2.1740000000e+03	3.8549109245e-01	-1.3324862992e-01	2.7013336735e-05	-1.3324862992e-01	-2.7013336735e-05	6.1450890755e-01	
2.1750000000e+03	3.8549045680e-01	-1.3324917696e-01	2.6609472897e-05	-1.3324917696e-01	-2.6609472897e-05	6.1450954320e-01	
2.1760000000e+03	3.8548982825e-01	-1.3325001522e-01	2.6756033366e-05	-1.3325001522e-01	-2.6756033366e-05	6.1451017175e-01	
2.1770000000e+03	3.8548920036e-01	-1.3325074426e-01	2.6728855156e-05	-1.3325074426e-01	-2.6728855156e-05	6.1451079964e-01	
2.1780000000e+03	3.8548857033e-01	-1.3325123225e-01	2.6282736304e-05	-1.3325123225e-01	-2.6282736304e-05	6.1451142967e-01	
2.1790000000e+03	3.8548795161e-01	-1.3325233034e-01	2.6821166392e-05	-1.3325233034e-01	-2.6821166392e-05	6.1451204839e-01	
2.1800000000e+03	3.8548733125e-01	-1.3325314947e-01	2.6910693595e-05	-1.3325314947e-01	-2.6910693595e-05	6.1451266875e-01	
2.1810000000e+03	3.8548670813e-01	-1.3325360271e-01	2.6486785024e-05	-1.3325360271e-01	-2.6486785024e-05	6.1451329187e-01	
2.1820000000e+03	3.8548608168e-01	-1.3325358725e-01	2.5443244612e-05	-1.3325358725e-01	-2.5443244612e-05	6.1451391832e-01	
2.1830000000e+03	3.8548546297e-01	-1.3325406577e-01	2.5087160692e-05	-1.3325406577e-01	-2.5087160692e-05	6.1451453703e-01	
2.1840000000e+03	3.8548485200e-01	-1.3325498260e-01	2.5354122828e-05	-1.3325498260e-01	-2.5354122828e-05	6.1451514800e-01	
2.1850000000e+03	3.8548423827e-01	-1.3325542966e-01	2.5038698246e-05	-1.3325542966e-01	-2.5038698246e-05	6.1451576173e-01	
2.1860000000e+03	3.8548362499e-01	-1.3325568068e-01	2.4543836429e-05	-1.3325568068e-01	-2.4543836429e-05	6.1451637501e-01	
2.1870000000e+03	3.8548301387e-01	-1.3325599361e-01	2.4129552067e-05	-1.3325599361e-01	-2.4129552067e-05	6.1451698613e-01	
2.1880000000e+03	3.8548241493e-01	-1.3325732255e-01	2.4797229101e-05	-1.3325732255e-01	-2.4797229101e-05	6.1451758507e-01	
2.1890000000e+03	3.8548181460e-01	-1.3325828605e-01	2.5055054999e-05	-1.3325828605e-01	-2.5055054999e-05	6.1451818540e-01	
